,text,Date,label
1445,thank doug parker american airlines help given u hurricane flights fantastic job,09/22/2017,-2
1446,usaatunga unga,09/22/2017,-2
1447,alabama tonight luther strange gained mightily since endorsement close loves alabama,09/22/2017,-2
1448,greatest influence election fake news media screaming crooked hillary clinton next bad candidate,09/22/2017,-2
1449,russia hoax continues ads facebook totally biased dishonest media coverage favor crooked hillary,09/22/2017,-2
1450,thank,09/22/2017,-2
1451,kim jong un north korea obviously madman mind starving killing people tested like never,09/22/2017,-2
1452,rand paul whoever votes hcare bill forever future political campaigns known republican saved obamacare,09/22/2017,-2
1453,big day u united nations,09/21/2017,1
1454,senator luther strange gone lot polls since endorsed month ago close runoff great c,09/21/2017,1
1455,today announced new executive order north korea must part ensure complete denuclearization noko,09/21/2017,1
1456,great privilege meet president moon south korea stay tuned unga,09/21/2017,1
1457,wonderful president petro poroshenko ukraine us new york city today unga,09/21/2017,1
1458,pleasure president ashraf ghani afghanistan us morning usaatunga unga,09/21/2017,1
1459,governor ricardorossello people puerto rico stay safe prstrong,09/21/2017,1
1460,senator doctor bill cassidy class act really cares people health care lie wants help people,09/21/2017,1
1461,nra strongly endorses luther strange senator alabama means gun owners vote big luther let,09/21/2017,1
1462,would sign graham cassidy include coverage pre existing conditions great bill repeal replace,09/20/2017,-1
1463,alabama sooo lucky candidate like big luther strange smart tough crime borders trade loves vets military tuesday,09/20/2017,-1
1464,behalf americans want wish jewish families many blessings new year,09/20/2017,-1
1465,honored host luncheon african leaders afternoon great discussions challenges opportunities facing nations today,09/20/2017,-1
1466,honored meet w pres abbas palestinian authority delegation working hard w everybody involved toward peace,09/20/2017,-1
1467,great honor king abdullah ii jordan delegation morning great bilateral meeting,09/20/2017,-1
1468,looking forward friday night great state alabama supporting big luther strange loyal helpful,09/20/2017,-1
1469,hope republican senators vote graham cassidy fulfill promise repeal replace obamacare money direct states,09/20/2017,-1
1470,rand paul friend mine negative force comes fixing healthcare graham cassidy bill great ends ocare,09/20/2017,-1
1471,thank foxandfriends great show,09/20/2017,-1
1472,world noticing thanks,09/20/2017,-1
1473,allowing north korea research build nukes secretary state bill c also crooked hillary criticizes,09/20/2017,-1
1474,big meetings today united nations many interesting leaders america first make america great,09/20/2017,-1
1475,thank jacob,09/20/2017,-1
1476,saddened see bad ratings emmys last night worst ever smartest people deplorables,09/20/2017,-1
1477,nice thank,09/20/2017,-1
1478,great important day united nations met leaders many nations agree much stated speech,09/20/2017,-1
1479,puerto rico hit hard new monster hurricane careful hearts help,09/20/2017,-1
1480,true question un,09/20/2017,-1
1481,great honor spoken countries world united nations usaatunga unga,09/19/2017,-2
1482,god bless people mexico city,09/19/2017,-2
1483,president united states america always put americafirst ungafull remarks,09/19/2017,-2
1484,great strength patience forced defend allies choice totally destroy noko,09/19/2017,-2
1485,big day united nations many good things tricky ones happening great team big speech,09/19/2017,-2
1486,usaatunga unga,09/19/2017,-2
1487,call full restoration democracy political freedoms venezuela want happen soon,09/19/2017,-2
1488,great honor president emmanuelmacron france afternoon delegation great bilateral meeting unga,09/19/2017,-2
1489,honor good friend israel pm netanyahu join us w delegation nyc afternoon unga,09/18/2017,1
1490,looking forward meeting prime minister netanyahu shortly peace middle east would truly great legacy people,09/18/2017,1
1491,commend sg antonioguterres call un focus people less bureaucracy usaatunga unga,09/18/2017,1
1492,happy th birthday cia,09/18/2017,1
1493,happy th birthday usairforce,09/18/2017,1
1494,important meetings calls scheduled today military economy getting stronger day enemies know maga,09/17/2017,1
1495,great honor,09/17/2017,1
1496,thank,09/17/2017,1
1497,spoke president moon south korea last night asked rocket man long gas lines forming north korea bad,09/17/2017,1
1498,attorney general bill schuette fantastic governor great state michigan bringing back jobs bill help,09/17/2017,1
1499,huntsville alabama saturday night support luther strange senate big luther great guy gets things done,09/16/2017,-1
1500,attorney general bill shuette fantastic governor great state michigan bringing back jobs bill help,09/16/2017,-1
1501,great deal good things happening country jobs stock market time highs believe getting even better,09/16/2017,-1
1502,happy th birthday usairforce american people eternally grateful thank keeping america proud strong free,09/15/2017,1
1503,defend people nations civilization dare threaten way life cont,09/15/2017,1
1504,hearts prayers go people london suffered vicious terrorist attack,09/15/2017,1
1505,never forget heroes held prisoner gone missing action serving country proclamation,09/15/2017,1
1506,frank gfx h giaccio behalf flotus melania thank great job morning natlparkservice gives,09/15/2017,1
1507,weekly address,09/15/2017,1
1508,chain migration cannot allowed part legislation immigration,09/15/2017,1
1509,espn paying really big price politics bad programming people dumping record numbers apologize untruth,09/15/2017,1
1510,made progress last nine months isis obama administration made years must proactive nasty,09/15/2017,1
1511,travel ban united states far larger tougher specific stupidly would politically correct,09/15/2017,1
1512,loser terrorists must dealt much tougher manner internet main recruitment tool must cut use better,09/15/2017,1
1513,another attack london loser terrorist sick demented people sights scotland yard must proactive,09/15/2017,1
1514,ridiculous filibuster rule senate republicans need votes pass legislation rather get votes end,09/15/2017,1
1515,florida like tx w today w tomorrow w every single day restore recover rebuild,09/15/2017,1
1516,florida emergency information fl help,09/14/2017,2
1517,told republicans approve healthcare fast would happen worry veto love country people,09/14/2017,2
1518,bernie sanders pushing hard single payer healthcare plan curse u people,09/14/2017,2
1519,spoke president mexico give condolences terrible earthquake unable reach days b c cell phone reception site,09/14/2017,2
1520,left florida c people spirit great state unbelievable damage horrific better ever,09/14/2017,2
1521,leaving florida see great first responders thank u coast guard fema etc real disaster much work,09/14/2017,2
1522,country many years fault brought parents young age plus big border security,09/14/2017,2
1523,anybody really want throw good educated accomplished young people jobs serving military really,09/14/2017,2
1524,wall already construction form new renovation old existing fences walls continue built,09/14/2017,2
1525,deal made last night daca massive border security would agreed exchange consent would subject vote,09/14/2017,2
1526,deplorables came back haunt hillary expressed feelings loud clear spent big money end game,09/14/2017,2
1527,crooked hillary clinton blames everybody every thing election loss lost debates lost direction,09/14/2017,2
1528,china business tax rate everything possible match order win economy jobs wages,09/14/2017,2
1529,irma harvey devastation tax cuts tax reform needed ever go congress go,09/13/2017,2
